Failed to initialize NVML: Driver/library version mismatch
/home/samwiq/ABC and deep learning project/abc-dl/lunarc
/home/samwiq/ABC and deep learning project/abc-dl
start script
pen2
standard
250
3
0
check version of Knet
    Status `~/.julia/environments/v1.0/Project.toml`
  [336ed68f] CSV v0.3.1
  [a93c6f00] DataFrames v0.13.1
  [31c24e10] Distributions v0.16.4
  [1902f260] Knet v1.1.0
  [6f286f6a] MultivariateStats v0.6.0 #master (https://github.com/JuliaStats/MultivariateStats.jl.git)
  [2913bbd2] StatsBase v0.25.0
  [4c63d2b9] StatsFuns v0.7.0
build Knet
  Building SpecialFunctions → `~/.julia/packages/SpecialFunctions/KvXoO/deps/build.log`
  Building CodecZlib ───────→ `~/.julia/packages/CodecZlib/wwgbh/deps/build.log`
  Building Knet ────────────→ `~/.julia/packages/Knet/hxjeS/deps/build.log`
test gpu
1
0
0
Loading AR2 model
load data
 37.269957 seconds (195.20 M allocations: 9.176 GiB, 7.29% gc time)
Nbr training obs 10000, nbr parameters 10222, obs/parameters 0.98
0
Starting training
Epoch 1, current loss (training) 0.7306, current loss (val) 1.0967, best loss (val) 1.0967 
Epoch 16, current loss (training) 0.1196, current loss (val) 0.1805, best loss (val) 0.1805 
Epoch 17, current loss (training) 0.0879, current loss (val) 0.1297, best loss (val) 0.1297 
Epoch 18, current loss (training) 0.4048, current loss (val) 0.3251, best loss (val) 0.1297 
Epoch 19, current loss (training) 0.1473, current loss (val) 0.3427, best loss (val) 0.1297 
Epoch 20, current loss (training) 0.1731, current loss (val) 0.3161, best loss (val) 0.1297 
Epoch 21, current loss (training) 0.1100, current loss (val) 0.1310, best loss (val) 0.1297 
Epoch 22, current loss (training) 0.1355, current loss (val) 0.1294, best loss (val) 0.1294 
Epoch 23, current loss (training) 0.0659, current loss (val) 0.0785, best loss (val) 0.0785 
Epoch 24, current loss (training) 0.1179, current loss (val) 0.1228, best loss (val) 0.0785 
Epoch 25, current loss (training) 0.1486, current loss (val) 0.1230, best loss (val) 0.0785 
Epoch 26, current loss (training) 0.1051, current loss (val) 0.1316, best loss (val) 0.0785 
Epoch 27, current loss (training) 0.1814, current loss (val) 0.1388, best loss (val) 0.0785 
Epoch 28, current loss (training) 0.0658, current loss (val) 0.1087, best loss (val) 0.0785 
Epoch 29, current loss (training) 1.4537, current loss (val) 0.9960, best loss (val) 0.0785 
Epoch 30, current loss (training) 0.1182, current loss (val) 0.1389, best loss (val) 0.0785 
Epoch 31, current loss (training) 0.0714, current loss (val) 0.0870, best loss (val) 0.0785 
Epoch 32, current loss (training) 0.1111, current loss (val) 0.1616, best loss (val) 0.0785 
Epoch 33, current loss (training) 0.2229, current loss (val) 0.4193, best loss (val) 0.0785 
Epoch 34, current loss (training) 0.0831, current loss (val) 0.1005, best loss (val) 0.0785 
Epoch 35, current loss (training) 0.0490, current loss (val) 0.0597, best loss (val) 0.0597 
Epoch 36, current loss (training) 0.0595, current loss (val) 0.0813, best loss (val) 0.0597 
Epoch 37, current loss (training) 0.0438, current loss (val) 0.0607, best loss (val) 0.0597 
Epoch 38, current loss (training) 0.0375, current loss (val) 0.0490, best loss (val) 0.0490 
Epoch 39, current loss (training) 0.0384, current loss (val) 0.0550, best loss (val) 0.0490 
Epoch 40, current loss (training) 0.0349, current loss (val) 0.0466, best loss (val) 0.0466 
Epoch 41, current loss (training) 0.0350, current loss (val) 0.0442, best loss (val) 0.0442 
Epoch 42, current loss (training) 0.0329, current loss (val) 0.0377, best loss (val) 0.0377 
Epoch 43, current loss (training) 0.0341, current loss (val) 0.0404, best loss (val) 0.0377 
Epoch 44, current loss (training) 0.0318, current loss (val) 0.0406, best loss (val) 0.0377 
Epoch 45, current loss (training) 0.0310, current loss (val) 0.0381, best loss (val) 0.0377 
Epoch 46, current loss (training) 0.0305, current loss (val) 0.0386, best loss (val) 0.0377 
Epoch 47, current loss (training) 0.0337, current loss (val) 0.0375, best loss (val) 0.0375 
Epoch 48, current loss (training) 0.0309, current loss (val) 0.0339, best loss (val) 0.0339 
Epoch 49, current loss (training) 0.0435, current loss (val) 0.0437, best loss (val) 0.0339 
Epoch 50, current loss (training) 0.0385, current loss (val) 0.0413, best loss (val) 0.0339 
Epoch 51, current loss (training) 0.0340, current loss (val) 0.0386, best loss (val) 0.0339 
Epoch 52, current loss (training) 0.0304, current loss (val) 0.0348, best loss (val) 0.0339 
Epoch 53, current loss (training) 0.0437, current loss (val) 0.0442, best loss (val) 0.0339 
Epoch 54, current loss (training) 0.0382, current loss (val) 0.0365, best loss (val) 0.0339 
Epoch 55, current loss (training) 0.0530, current loss (val) 0.0782, best loss (val) 0.0339 
Epoch 56, current loss (training) 0.1593, current loss (val) 0.2363, best loss (val) 0.0339 
Epoch 57, current loss (training) 0.1686, current loss (val) 0.4565, best loss (val) 0.0339 
Epoch 58, current loss (training) 0.1006, current loss (val) 0.1415, best loss (val) 0.0339 
Epoch 59, current loss (training) 0.1846, current loss (val) 0.1365, best loss (val) 0.0339 
Epoch 60, current loss (training) 0.0795, current loss (val) 0.2079, best loss (val) 0.0339 
Epoch 61, current loss (training) 0.4434, current loss (val) 0.3727, best loss (val) 0.0339 
Epoch 62, current loss (training) 0.0823, current loss (val) 0.1893, best loss (val) 0.0339 
Epoch 63, current loss (training) 0.0781, current loss (val) 0.1299, best loss (val) 0.0339 
Epoch 64, current loss (training) 0.1454, current loss (val) 0.5049, best loss (val) 0.0339 
Epoch 65, current loss (training) 0.1134, current loss (val) 0.2845, best loss (val) 0.0339 
Epoch 66, current loss (training) 0.1306, current loss (val) 0.0939, best loss (val) 0.0339 
Epoch 67, current loss (training) 0.0467, current loss (val) 0.0620, best loss (val) 0.0339 
Epoch 68, current loss (training) 0.0438, current loss (val) 0.0616, best loss (val) 0.0339 
Epoch 69, current loss (training) 0.0447, current loss (val) 0.0717, best loss (val) 0.0339 
Epoch 70, current loss (training) 0.0408, current loss (val) 0.0588, best loss (val) 0.0339 
Epoch 71, current loss (training) 0.0747, current loss (val) 0.0679, best loss (val) 0.0339 
Epoch 72, current loss (training) 0.0599, current loss (val) 0.0875, best loss (val) 0.0339 
Epoch 73, current loss (training) 0.0425, current loss (val) 0.0472, best loss (val) 0.0339 
Epoch 74, current loss (training) 0.0383, current loss (val) 0.0452, best loss (val) 0.0339 
Epoch 75, current loss (training) 0.0372, current loss (val) 0.0416, best loss (val) 0.0339 
Epoch 76, current loss (training) 0.0327, current loss (val) 0.0356, best loss (val) 0.0339 
Epoch 77, current loss (training) 0.0357, current loss (val) 0.0359, best loss (val) 0.0339 
Epoch 78, current loss (training) 0.0292, current loss (val) 0.0306, best loss (val) 0.0306 
Epoch 79, current loss (training) 0.0279, current loss (val) 0.0304, best loss (val) 0.0304 
Epoch 80, current loss (training) 0.0280, current loss (val) 0.0294, best loss (val) 0.0294 
Epoch 81, current loss (training) 0.0256, current loss (val) 0.0286, best loss (val) 0.0286 
Epoch 82, current loss (training) 0.0275, current loss (val) 0.0290, best loss (val) 0.0286 
Epoch 83, current loss (training) 0.0256, current loss (val) 0.0273, best loss (val) 0.0273 
Epoch 84, current loss (training) 0.0251, current loss (val) 0.0273, best loss (val) 0.0273 
Epoch 85, current loss (training) 0.0256, current loss (val) 0.0276, best loss (val) 0.0273 
Epoch 86, current loss (training) 0.0238, current loss (val) 0.0256, best loss (val) 0.0256 
Epoch 87, current loss (training) 0.0239, current loss (val) 0.0266, best loss (val) 0.0256 
Epoch 88, current loss (training) 0.0244, current loss (val) 0.0259, best loss (val) 0.0256 
Epoch 89, current loss (training) 0.0239, current loss (val) 0.0258, best loss (val) 0.0256 
Epoch 90, current loss (training) 0.0237, current loss (val) 0.0250, best loss (val) 0.0250 
Epoch 91, current loss (training) 0.0221, current loss (val) 0.0248, best loss (val) 0.0248 
Epoch 92, current loss (training) 0.0227, current loss (val) 0.0246, best loss (val) 0.0246 
Epoch 93, current loss (training) 0.0228, current loss (val) 0.0245, best loss (val) 0.0245 
Epoch 94, current loss (training) 0.0230, current loss (val) 0.0242, best loss (val) 0.0242 
Epoch 95, current loss (training) 0.0226, current loss (val) 0.0245, best loss (val) 0.0242 
Epoch 96, current loss (training) 0.0234, current loss (val) 0.0244, best loss (val) 0.0242 
Epoch 97, current loss (training) 0.0221, current loss (val) 0.0236, best loss (val) 0.0236 
Epoch 98, current loss (training) 0.0237, current loss (val) 0.0243, best loss (val) 0.0236 
Epoch 99, current loss (training) 0.0221, current loss (val) 0.0238, best loss (val) 0.0236 
Epoch 100, current loss (training) 0.0233, current loss (val) 0.0248, best loss (val) 0.0236 
Epoch 101, current loss (training) 0.0225, current loss (val) 0.0271, best loss (val) 0.0236 
Epoch 102, current loss (training) 0.0314, current loss (val) 0.0326, best loss (val) 0.0236 
Epoch 103, current loss (training) 0.0223, current loss (val) 0.0242, best loss (val) 0.0236 
Epoch 104, current loss (training) 0.0236, current loss (val) 0.0247, best loss (val) 0.0236 
Epoch 105, current loss (training) 0.0238, current loss (val) 0.0242, best loss (val) 0.0236 
Epoch 106, current loss (training) 0.0230, current loss (val) 0.0238, best loss (val) 0.0236 
Epoch 107, current loss (training) 0.0216, current loss (val) 0.0230, best loss (val) 0.0230 
Epoch 108, current loss (training) 0.0208, current loss (val) 0.0222, best loss (val) 0.0222 
Epoch 109, current loss (training) 0.0226, current loss (val) 0.0237, best loss (val) 0.0222 
Epoch 110, current loss (training) 0.0234, current loss (val) 0.0244, best loss (val) 0.0222 
Epoch 111, current loss (training) 0.0205, current loss (val) 0.0218, best loss (val) 0.0218 
Epoch 112, current loss (training) 0.0221, current loss (val) 0.0237, best loss (val) 0.0218 
Epoch 113, current loss (training) 0.0240, current loss (val) 0.0249, best loss (val) 0.0218 
Epoch 114, current loss (training) 0.0213, current loss (val) 0.0223, best loss (val) 0.0218 
Epoch 115, current loss (training) 0.0222, current loss (val) 0.0236, best loss (val) 0.0218 
Epoch 116, current loss (training) 0.0230, current loss (val) 0.0241, best loss (val) 0.0218 
Epoch 117, current loss (training) 0.0236, current loss (val) 0.0242, best loss (val) 0.0218 
Epoch 118, current loss (training) 0.0221, current loss (val) 0.0229, best loss (val) 0.0218 
Epoch 119, current loss (training) 0.0203, current loss (val) 0.0213, best loss (val) 0.0213 
Epoch 120, current loss (training) 0.0218, current loss (val) 0.0228, best loss (val) 0.0213 
Epoch 121, current loss (training) 0.0218, current loss (val) 0.0226, best loss (val) 0.0213 
Epoch 122, current loss (training) 0.0197, current loss (val) 0.0211, best loss (val) 0.0211 
Epoch 123, current loss (training) 0.0206, current loss (val) 0.0223, best loss (val) 0.0211 
Epoch 124, current loss (training) 0.0205, current loss (val) 0.0214, best loss (val) 0.0211 
Epoch 125, current loss (training) 0.0261, current loss (val) 0.0271, best loss (val) 0.0211 
Epoch 126, current loss (training) 0.0230, current loss (val) 0.0238, best loss (val) 0.0211 
Epoch 127, current loss (training) 0.0198, current loss (val) 0.0212, best loss (val) 0.0211 
Epoch 128, current loss (training) 0.0201, current loss (val) 0.0215, best loss (val) 0.0211 
Epoch 129, current loss (training) 0.0215, current loss (val) 0.0242, best loss (val) 0.0211 
Epoch 130, current loss (training) 0.0202, current loss (val) 0.0215, best loss (val) 0.0211 
Epoch 131, current loss (training) 0.0216, current loss (val) 0.0220, best loss (val) 0.0211 
Epoch 132, current loss (training) 0.0216, current loss (val) 0.0225, best loss (val) 0.0211 
Epoch 133, current loss (training) 0.0207, current loss (val) 0.0220, best loss (val) 0.0211 
Epoch 134, current loss (training) 0.0202, current loss (val) 0.0211, best loss (val) 0.0211 
Epoch 135, current loss (training) 0.0206, current loss (val) 0.0225, best loss (val) 0.0211 
Epoch 136, current loss (training) 0.0194, current loss (val) 0.0205, best loss (val) 0.0205 
Epoch 137, current loss (training) 0.0195, current loss (val) 0.0208, best loss (val) 0.0205 
Epoch 138, current loss (training) 0.0210, current loss (val) 0.0213, best loss (val) 0.0205 
Epoch 139, current loss (training) 0.0202, current loss (val) 0.0213, best loss (val) 0.0205 
Epoch 140, current loss (training) 0.0207, current loss (val) 0.0238, best loss (val) 0.0205 
Epoch 141, current loss (training) 0.0229, current loss (val) 0.0271, best loss (val) 0.0205 
Epoch 142, current loss (training) 0.0234, current loss (val) 0.0249, best loss (val) 0.0205 
Epoch 143, current loss (training) 0.0203, current loss (val) 0.0212, best loss (val) 0.0205 
Epoch 144, current loss (training) 0.0194, current loss (val) 0.0209, best loss (val) 0.0205 
Epoch 145, current loss (training) 0.0221, current loss (val) 0.0236, best loss (val) 0.0205 
Epoch 146, current loss (training) 0.0198, current loss (val) 0.0211, best loss (val) 0.0205 
Epoch 147, current loss (training) 0.0196, current loss (val) 0.0216, best loss (val) 0.0205 
Epoch 148, current loss (training) 0.0190, current loss (val) 0.0210, best loss (val) 0.0205 
Epoch 149, current loss (training) 0.0207, current loss (val) 0.0209, best loss (val) 0.0205 
Epoch 150, current loss (training) 0.0213, current loss (val) 0.0220, best loss (val) 0.0205 
Epoch 151, current loss (training) 0.0209, current loss (val) 0.0217, best loss (val) 0.0205 
Epoch 152, current loss (training) 0.0210, current loss (val) 0.0214, best loss (val) 0.0205 
Epoch 153, current loss (training) 0.0205, current loss (val) 0.0211, best loss (val) 0.0205 
Epoch 154, current loss (training) 0.0212, current loss (val) 0.0219, best loss (val) 0.0205 
Epoch 155, current loss (training) 0.0201, current loss (val) 0.0214, best loss (val) 0.0205 
Epoch 156, current loss (training) 0.0206, current loss (val) 0.0213, best loss (val) 0.0205 
Epoch 157, current loss (training) 0.0244, current loss (val) 0.0239, best loss (val) 0.0205 
Epoch 158, current loss (training) 0.0225, current loss (val) 0.0237, best loss (val) 0.0205 
Epoch 159, current loss (training) 0.0223, current loss (val) 0.0236, best loss (val) 0.0205 
Epoch 160, current loss (training) 0.0198, current loss (val) 0.0203, best loss (val) 0.0203 
Epoch 161, current loss (training) 0.0194, current loss (val) 0.0209, best loss (val) 0.0203 
Epoch 162, current loss (training) 0.0189, current loss (val) 0.0206, best loss (val) 0.0203 
Epoch 163, current loss (training) 0.0220, current loss (val) 0.0234, best loss (val) 0.0203 
Epoch 164, current loss (training) 0.0242, current loss (val) 0.0255, best loss (val) 0.0203 
Epoch 165, current loss (training) 0.0437, current loss (val) 0.0465, best loss (val) 0.0203 
Epoch 166, current loss (training) 0.0822, current loss (val) 0.0870, best loss (val) 0.0203 
Epoch 167, current loss (training) 0.0360, current loss (val) 0.0404, best loss (val) 0.0203 
Epoch 168, current loss (training) 0.0277, current loss (val) 0.0333, best loss (val) 0.0203 
Epoch 169, current loss (training) 0.0397, current loss (val) 0.0473, best loss (val) 0.0203 
Epoch 170, current loss (training) 0.0455, current loss (val) 0.0466, best loss (val) 0.0203 
Epoch 171, current loss (training) 0.0243, current loss (val) 0.0278, best loss (val) 0.0203 
Epoch 172, current loss (training) 0.0245, current loss (val) 0.0268, best loss (val) 0.0203 
Epoch 173, current loss (training) 0.0224, current loss (val) 0.0253, best loss (val) 0.0203 
Epoch 174, current loss (training) 0.0231, current loss (val) 0.0251, best loss (val) 0.0203 
Epoch 175, current loss (training) 0.0211, current loss (val) 0.0240, best loss (val) 0.0203 
Epoch 176, current loss (training) 0.0204, current loss (val) 0.0236, best loss (val) 0.0203 
Epoch 177, current loss (training) 0.0247, current loss (val) 0.0287, best loss (val) 0.0203 
Epoch 178, current loss (training) 0.0216, current loss (val) 0.0248, best loss (val) 0.0203 
Epoch 179, current loss (training) 0.0195, current loss (val) 0.0223, best loss (val) 0.0203 
Epoch 180, current loss (training) 0.0214, current loss (val) 0.0234, best loss (val) 0.0203 
Epoch 181, current loss (training) 0.0201, current loss (val) 0.0227, best loss (val) 0.0203 
Epoch 182, current loss (training) 0.0202, current loss (val) 0.0216, best loss (val) 0.0203 
Epoch 183, current loss (training) 0.0215, current loss (val) 0.0218, best loss (val) 0.0203 
Epoch 184, current loss (training) 0.0195, current loss (val) 0.0209, best loss (val) 0.0203 
Epoch 185, current loss (training) 0.0192, current loss (val) 0.0210, best loss (val) 0.0203 
Epoch 186, current loss (training) 0.0213, current loss (val) 0.0230, best loss (val) 0.0203 
Epoch 187, current loss (training) 0.0214, current loss (val) 0.0226, best loss (val) 0.0203 
Epoch 188, current loss (training) 0.0194, current loss (val) 0.0213, best loss (val) 0.0203 
Epoch 189, current loss (training) 0.0224, current loss (val) 0.0243, best loss (val) 0.0203 
Epoch 190, current loss (training) 0.0193, current loss (val) 0.0205, best loss (val) 0.0203 
Epoch 191, current loss (training) 0.0192, current loss (val) 0.0206, best loss (val) 0.0203 
Epoch 192, current loss (training) 0.0194, current loss (val) 0.0203, best loss (val) 0.0203 
Epoch 193, current loss (training) 0.0187, current loss (val) 0.0198, best loss (val) 0.0198 
Epoch 194, current loss (training) 0.0201, current loss (val) 0.0216, best loss (val) 0.0198 
Epoch 195, current loss (training) 0.0214, current loss (val) 0.0221, best loss (val) 0.0198 
Epoch 196, current loss (training) 0.0204, current loss (val) 0.0215, best loss (val) 0.0198 
Epoch 197, current loss (training) 0.0192, current loss (val) 0.0208, best loss (val) 0.0198 
Epoch 198, current loss (training) 0.0212, current loss (val) 0.0221, best loss (val) 0.0198 
Epoch 199, current loss (training) 0.0185, current loss (val) 0.0197, best loss (val) 0.0197 
Epoch 200, current loss (training) 0.0211, current loss (val) 0.0218, best loss (val) 0.0197 
Epoch 201, current loss (training) 0.0188, current loss (val) 0.0202, best loss (val) 0.0197 
Epoch 202, current loss (training) 0.0218, current loss (val) 0.0233, best loss (val) 0.0197 
Epoch 203, current loss (training) 0.0218, current loss (val) 0.0228, best loss (val) 0.0197 
Epoch 204, current loss (training) 0.0186, current loss (val) 0.0197, best loss (val) 0.0197 
Epoch 205, current loss (training) 0.0189, current loss (val) 0.0200, best loss (val) 0.0197 
Epoch 206, current loss (training) 0.0195, current loss (val) 0.0204, best loss (val) 0.0197 
Epoch 207, current loss (training) 0.0194, current loss (val) 0.0203, best loss (val) 0.0197 
Epoch 208, current loss (training) 0.0188, current loss (val) 0.0199, best loss (val) 0.0197 
Epoch 209, current loss (training) 0.0203, current loss (val) 0.0221, best loss (val) 0.0197 
Epoch 210, current loss (training) 0.0185, current loss (val) 0.0195, best loss (val) 0.0195 
Epoch 211, current loss (training) 0.0180, current loss (val) 0.0192, best loss (val) 0.0192 
Epoch 212, current loss (training) 0.0201, current loss (val) 0.0215, best loss (val) 0.0192 
Epoch 213, current loss (training) 0.0199, current loss (val) 0.0213, best loss (val) 0.0192 
Epoch 214, current loss (training) 0.0183, current loss (val) 0.0196, best loss (val) 0.0192 
Epoch 215, current loss (training) 0.0208, current loss (val) 0.0228, best loss (val) 0.0192 
Epoch 216, current loss (training) 0.0206, current loss (val) 0.0222, best loss (val) 0.0192 
Epoch 217, current loss (training) 0.0269, current loss (val) 0.0284, best loss (val) 0.0192 
Epoch 218, current loss (training) 0.0208, current loss (val) 0.0244, best loss (val) 0.0192 
Epoch 219, current loss (training) 0.0198, current loss (val) 0.0218, best loss (val) 0.0192 
Epoch 220, current loss (training) 0.0325, current loss (val) 0.0359, best loss (val) 0.0192 
Epoch 221, current loss (training) 0.0272, current loss (val) 0.0314, best loss (val) 0.0192 
Epoch 222, current loss (training) 0.0302, current loss (val) 0.0350, best loss (val) 0.0192 
Epoch 223, current loss (training) 0.0219, current loss (val) 0.0251, best loss (val) 0.0192 
Epoch 224, current loss (training) 0.0223, current loss (val) 0.0255, best loss (val) 0.0192 
Epoch 225, current loss (training) 0.0202, current loss (val) 0.0234, best loss (val) 0.0192 
Epoch 226, current loss (training) 0.0203, current loss (val) 0.0220, best loss (val) 0.0192 
Epoch 227, current loss (training) 0.0201, current loss (val) 0.0216, best loss (val) 0.0192 
Epoch 228, current loss (training) 0.0189, current loss (val) 0.0207, best loss (val) 0.0192 
Epoch 229, current loss (training) 0.0194, current loss (val) 0.0215, best loss (val) 0.0192 
Epoch 230, current loss (training) 0.0193, current loss (val) 0.0212, best loss (val) 0.0192 
Epoch 231, current loss (training) 0.0205, current loss (val) 0.0220, best loss (val) 0.0192 
Epoch 232, current loss (training) 0.0190, current loss (val) 0.0202, best loss (val) 0.0192 
Epoch 233, current loss (training) 0.0208, current loss (val) 0.0214, best loss (val) 0.0192 
Epoch 234, current loss (training) 0.0189, current loss (val) 0.0215, best loss (val) 0.0192 
Epoch 235, current loss (training) 0.0184, current loss (val) 0.0205, best loss (val) 0.0192 
Epoch 236, current loss (training) 0.0184, current loss (val) 0.0212, best loss (val) 0.0192 
Epoch 237, current loss (training) 0.0206, current loss (val) 0.0221, best loss (val) 0.0192 
Epoch 238, current loss (training) 0.0184, current loss (val) 0.0208, best loss (val) 0.0192 
Epoch 239, current loss (training) 0.0209, current loss (val) 0.0223, best loss (val) 0.0192 
Epoch 240, current loss (training) 0.0177, current loss (val) 0.0199, best loss (val) 0.0192 
Epoch 241, current loss (training) 0.0175, current loss (val) 0.0197, best loss (val) 0.0192 
Epoch 242, current loss (training) 0.0189, current loss (val) 0.0205, best loss (val) 0.0192 
Epoch 243, current loss (training) 0.0175, current loss (val) 0.0194, best loss (val) 0.0192 
Epoch 244, current loss (training) 0.0183, current loss (val) 0.0202, best loss (val) 0.0192 
Epoch 245, current loss (training) 0.0184, current loss (val) 0.0197, best loss (val) 0.0192 
Epoch 246, current loss (training) 0.0192, current loss (val) 0.0205, best loss (val) 0.0192 
Epoch 247, current loss (training) 0.0184, current loss (val) 0.0199, best loss (val) 0.0192 
Epoch 248, current loss (training) 0.0200, current loss (val) 0.0220, best loss (val) 0.0192 
Epoch 249, current loss (training) 0.0194, current loss (val) 0.0216, best loss (val) 0.0192 
Epoch 250, current loss (training) 0.0181, current loss (val) 0.0202, best loss (val) 0.0192 
0.01921786
run_time_first_training_cycle:  87.85 

Epochs 250, batch size, 200
Nbr training obs 10000, nbr parameters 10222, obs/parameters 0.98

Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
159.528661 seconds (36.37 M allocations: 61.293 GiB, 2.88% gc time)
end script
Round:1
Round:3
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
Percentage done:  60.00 %
Percentage done:  62.00 %
Percentage done:  64.00 %
Percentage done:  66.00 %
Percentage done:  68.00 %
Percentage done:  70.00 %
Percentage done:  72.00 %
Percentage done:  74.00 %
Percentage done:  76.00 %
Percentage done:  78.00 %
Percentage done:  80.00 %
Percentage done:  82.00 %
Percentage done:  84.00 %
Percentage done:  86.00 %
Percentage done:  88.00 %
Percentage done:  90.00 %
Percentage done:  92.00 %
Percentage done:  94.00 %
Percentage done:  96.00 %
Percentage done:  98.00 %
Percentage done:  100.00 %
Ending abc-rs
160.028941 seconds (35.50 M allocations: 61.251 GiB, 2.91% gc time)
Round:5
Starting abc-rs
Percentage done:  2.00 %
Percentage done:  4.00 %
Percentage done:  6.00 %
Percentage done:  8.00 %
Percentage done:  10.00 %
Percentage done:  12.00 %
Percentage done:  14.00 %
Percentage done:  16.00 %
Percentage done:  18.00 %
Percentage done:  20.00 %
Percentage done:  22.00 %
Percentage done:  24.00 %
Percentage done:  26.00 %
Percentage done:  28.00 %
Percentage done:  30.00 %
Percentage done:  32.00 %
Percentage done:  34.00 %
Percentage done:  36.00 %
Percentage done:  38.00 %
Percentage done:  40.00 %
Percentage done:  42.00 %
Percentage done:  44.00 %
Percentage done:  46.00 %
Percentage done:  48.00 %
Percentage done:  50.00 %
Percentage done:  52.00 %
Percentage done:  54.00 %
Percentage done:  56.00 %
Percentage done:  58.00 %
